,YEAR,GAME_ROUND,Team0,Team1,KADJ T,KADJ O,KADJ D,KADJ EM,EFG%,EFG%D,FTR,FTRD,TOV%,TOV%D,OREB%,DREB%,2PT%,2PT%D,3PT%,3PT%D,AST%,2PTR,3PTR,2PTRD,3PTRD,EFF HGT,EXP,TALENT,FT%,ELITE SOS,WAB,Winner
14,2019,ELITE 8,Kentucky,Auburn,-1.7075999999999993,-1.347999999999999,-5.430300000000003,4.081599999999998,-0.9000000000000057,-4.799999999999997,11.5,-9.5,1.0,-6.900000000000002,3.8999999999999986,7.1000000000000085,1.4000000000000057,-6.799999999999997,-1.7000000000000028,-0.6000000000000014,-0.8999999999999986,19.800000000000004,-19.8,5.800000000000004,-5.800000000000004,0.8050000000000068,-1.5819999999999999,37.62200000000001,2.4000000000000057,1.3889999999999958,2.700000000000001,1
14,2019,ELITE 8,Virginia,Purdue,-6.3598,2.4779999999999944,-7.125899999999987,9.604,3.0,-6.0,0.9000000000000021,-4.800000000000004,-1.200000000000001,-1.6999999999999993,-5.0,0.6999999999999886,1.0,-2.3999999999999986,4.5,-7.199999999999999,2.700000000000003,5.799999999999997,-5.799999999999997,2.1000000000000014,-2.1000000000000014,-0.597999999999999,-0.0129999999999999,17.183999999999997,1.3999999999999915,-1.911999999999999,5.0,0
14,2019,ELITE 8,Texas Tech,Gonzaga,-3.2283999999999935,-12.430999999999997,-6.389200000000002,-6.0411,-5.899999999999999,-1.4000000000000057,-2.5,12.5,3.6999999999999993,4.100000000000001,-2.0,-1.5,-9.399999999999999,-1.8000000000000043,0.29999999999999716,-0.7999999999999972,-4.600000000000001,-0.20000000000000284,0.20000000000000284,-5.1000000000000085,5.100000000000001,-1.2689999999999912,0.03100000000000014,-8.281999999999996,-3.9000000000000057,7.977999999999998,-0.09999999999999964,0
14,2019,ELITE 8,Michigan St.,Duke,-4.808000000000007,1.644999999999996,2.2768000000000086,-0.6317999999999984,2.3999999999999986,-0.8999999999999986,0.3999999999999986,3.6999999999999993,1.0,-4.9,-2.0,2.9000000000000057,-3.5,-3.6000000000000014,8.2,2.5,16.0,-0.19999999999999574,0.19999999999999574,-2.299999999999997,2.299999999999997,-1.0279999999999916,1.081,-18.873999999999995,6.0,-0.34199999999999875,-0.5999999999999996,0
12,2019,SWEET 16,Auburn,North Carolina,-6.755800000000008,-0.30100000000000193,5.538700000000006,-5.839299999999998,1.3000000000000043,3.5,0.10000000000000142,7.700000000000003,0.3999999999999986,6.800000000000001,-1.8999999999999986,-9.700000000000003,-0.6000000000000014,2.8999999999999986,1.6000000000000014,2.700000000000003,-8.299999999999997,-13.699999999999996,13.700000000000003,-1.6000000000000014,1.6000000000000014,-0.8229999999999933,0.41500000000000004,-18.9,-2.6000000000000085,-4.655999999999999,-3.9000000000000004,0
13,2019,SWEET 16,Kentucky,Houston,-0.319500000000005,4.105000000000004,-0.8840000000000003,4.988399999999999,1.1999999999999957,4.600000000000001,10.600000000000001,-10.5,1.6999999999999993,0.1999999999999993,1.8999999999999986,0.4000000000000057,1.9000000000000057,0.5,0.5,7.399999999999999,-3.6999999999999957,13.100000000000001,-13.099999999999998,2.8000000000000043,-2.8000000000000043,1.8730000000000047,-1.21,58.58500000000001,3.799999999999997,11.962,0.9000000000000004,0
12,2019,SWEET 16,Oregon,Virginia,4.799100000000003,-15.870999999999995,4.631799999999998,-20.5031,-4.0,3.299999999999997,0.0,7.399999999999999,3.1000000000000014,3.1999999999999993,-0.3000000000000007,-2.1999999999999886,-0.30000000000000426,3.5,-6.600000000000001,2.1999999999999993,-4.0,-0.5999999999999943,0.5999999999999943,-4.300000000000004,4.300000000000004,0.5220000000000056,-0.31499999999999995,6.665999999999997,-2.6999999999999886,-12.142000000000003,-12.1,1
13,2019,SWEET 16,Tennessee,Purdue,2.0767000000000024,1.3859999999999957,0.45650000000000546,0.928799999999999,2.5999999999999943,-2.1000000000000014,4.0,1.6999999999999957,0.0,-1.3000000000000007,-3.3999999999999986,-3.700000000000003,4.5,-3.299999999999997,-0.19999999999999574,0.0,7.0,12.700000000000003,-12.7,3.200000000000003,-3.200000000000003,-1.3299999999999983,0.6139999999999999,-0.5120000000000005,3.5,-1.2830000000000013,3.700000000000001,1
12,2019,SWEET 16,Florida St.,Gonzaga,-1.5180000000000007,-12.138000000000005,-1.9067000000000007,-10.231299999999997,-8.899999999999999,3.0999999999999943,0.29999999999999716,11.0,4.699999999999999,1.4000000000000021,2.5,0.19999999999998863,-11.299999999999997,3.1000000000000014,-2.8999999999999986,1.7000000000000028,-6.100000000000001,-3.0,3.0,-4.200000000000003,4.199999999999996,1.38900000000001,0.09000000000000008,4.422000000000004,-2.6000000000000085,10.61,0.6000000000000005,1
13,2019,SWEET 16,Michigan,Texas Tech,-2.114599999999996,2.8220000000000027,0.13420000000000698,2.6875999999999998,-1.6000000000000014,1.3000000000000043,-6.5,-12.700000000000003,-4.699999999999999,-4.699999999999999,-4.100000000000001,3.0999999999999943,-1.1000000000000014,3.200000000000003,-1.7999999999999972,-1.2000000000000028,2.9000000000000057,-4.700000000000003,4.700000000000003,10.600000000000009,-10.600000000000001,1.8689999999999998,-0.4500000000000002,33.241,-3.0,3.2270000000000003,2.1999999999999993,1
12,2019,SWEET 16,Virginia Tech,Duke,-8.960999999999999,-1.6509999999999962,5.872299999999996,-7.5229,3.0,4.299999999999997,-3.200000000000003,2.3999999999999986,-0.1999999999999993,1.8999999999999986,-6.300000000000001,2.299999999999997,-4.099999999999994,3.1000000000000014,9.2,3.900000000000002,7.399999999999999,-7.399999999999999,7.399999999999999,-15.399999999999999,15.399999999999999,-1.6049999999999898,1.2229999999999999,-22.49499999999999,6.799999999999997,-6.6569999999999965,-6.199999999999999,1
13,2019,SWEET 16,Michigan St.,LSU,-2.4718000000000018,3.2439999999999998,-7.151699999999991,10.395100000000003,4.099999999999994,-6.5,-2.700000000000003,-6.5000000000000036,0.5,-5.799999999999999,-3.1999999999999957,3.6000000000000085,1.3999999999999986,-8.400000000000006,6.100000000000001,-2.3000000000000007,22.1,-3.5,3.5,2.1000000000000014,-2.1000000000000014,-0.7680000000000007,0.6659999999999999,3.769999999999996,-0.4000000000000057,6.643999999999998,3.3,0
8,2019,ROUND OF 32,Washington,North Carolina,-8.4332,-12.891999999999996,2.912400000000005,-15.8041,-0.7999999999999972,-1.0,4.200000000000003,5.600000000000001,2.6999999999999993,5.5,-5.0,-11.200000000000003,0.3999999999999986,-1.5,-1.8999999999999986,0.20000000000000284,-13.799999999999997,-3.8999999999999915,3.8999999999999986,7.200000000000003,-7.200000000000003,-0.9239999999999924,0.3879999999999999,-2.3429999999999893,-4.799999999999997,-13.668000000000003,-6.7,1
9,2019,ROUND OF 32,Kansas,Auburn,2.3992000000000075,-6.825000000000003,-4.199100000000001,-2.6266,-1.9000000000000057,-4.0,1.8999999999999986,-8.900000000000002,1.1999999999999993,-6.800000000000001,-3.0000000000000036,4.6000000000000085,0.9000000000000057,-4.5,-3.1000000000000014,-2.0,-4.200000000000003,14.600000000000001,-14.600000000000001,2.700000000000003,-2.700000000000003,0.4579999999999984,-1.101,31.669000000000004,-1.8999999999999915,6.143000000000001,2.200000000000001,1
10,2019,ROUND OF 32,Houston,Ohio St.,0.457499999999996,4.849999999999994,-2.4962000000000018,7.346800000000002,1.6000000000000014,-5.800000000000004,-2.1000000000000014,5.800000000000001,-1.8999999999999986,-0.1999999999999993,7.0000000000000036,-0.10000000000000853,0.8999999999999986,-4.299999999999997,1.6000000000000014,-5.399999999999999,-3.200000000000003,-3.1999999999999957,3.1999999999999957,-3.700000000000003,3.700000000000003,-0.5549999999999926,0.3420000000000001,-19.628,-3.200000000000003,-11.983999999999998,7.0,0
11,2019,ROUND OF 32,Kentucky,Wofford,0.19239999999999213,-0.13400000000000034,-6.832800000000006,6.698699999999999,-4.5,-3.200000000000003,14.8,-4.699999999999999,2.3000000000000007,-0.9000000000000021,4.300000000000004,-1.2000000000000028,-1.5999999999999943,-7.299999999999997,-5.200000000000003,2.299999999999997,1.8999999999999986,13.700000000000003,-13.7,1.9000000000000057,-1.9000000000000057,0.13700000000000045,-1.2000000000000002,94.313,3.5,14.849999999999998,4.6000000000000005,0
8,2019,ROUND OF 32,Oklahoma,Virginia,9.414300000000004,-14.170000000000002,5.949999999999989,-20.1207,-5.5,3.6000000000000014,1.0999999999999979,-3.799999999999997,2.6999999999999993,-0.3000000000000007,-3.8000000000000007,-2.0,-2.6000000000000014,-0.5,-6.699999999999996,6.099999999999998,-7.700000000000003,5.5,-5.5,-0.10000000000000142,0.10000000000000142,-0.42600000000000193,0.5739999999999998,-15.055999999999997,-5.5,2.088000000000001,-8.6,1
9,2019,ROUND OF 32,UC Irvine,Oregon,1.018199999999993,-1.0940000000000083,4.5959,-5.68993,-0.30000000000000426,-3.0999999999999943,-1.6999999999999993,-1.5,-0.6999999999999993,-4.300000000000001,3.900000000000002,1.6999999999999886,-1.6000000000000014,-8.299999999999997,1.7000000000000028,3.8999999999999986,-3.8000000000000043,7.299999999999997,-7.299999999999997,12.5,-12.5,-0.6200000000000045,0.8899999999999997,-61.285,-1.9000000000000057,-10.425999999999998,1.9,1
10,2019,ROUND OF 32,Purdue,Villanova,2.0163999999999973,4.1200000000000045,-3.1565000000000083,7.276700000000002,-0.6999999999999957,-0.3999999999999986,-5.899999999999999,4.100000000000001,-1.0999999999999996,1.3999999999999986,4.199999999999999,0.7000000000000028,-2.6999999999999957,-1.8000000000000043,1.1000000000000014,0.8999999999999986,-3.8000000000000043,9.0,-9.0,-3.700000000000003,3.700000000000003,1.2849999999999966,-0.09499999999999997,-12.268999999999991,0.5,9.777999999999999,2.3999999999999995,0
11,2019,ROUND OF 32,Tennessee,Iowa,-1.6684999999999945,5.3160000000000025,-5.708299999999994,11.0245,2.6999999999999957,-4.200000000000003,-8.899999999999999,5.599999999999998,-1.299999999999999,-0.3000000000000007,1.7000000000000028,-1.2999999999999972,4.200000000000003,-8.799999999999997,0.10000000000000142,1.7999999999999972,0.7999999999999972,7.200000000000003,-7.199999999999999,1.6000000000000014,-1.6000000000000014,-0.8440000000000083,0.6749999999999998,0.03800000000000381,2.700000000000003,2.0459999999999994,6.6000000000000005,0
8,2019,ROUND OF 32,Baylor,Gonzaga,-4.517600000000002,-11.608000000000004,5.887799999999999,-17.495199999999997,-8.700000000000003,4.399999999999999,-3.3999999999999986,11.399999999999999,5.399999999999999,-0.3999999999999986,7.5,-1.7000000000000028,-11.399999999999999,4.0,-2.5,3.200000000000003,-1.6000000000000014,-5.100000000000001,5.100000000000001,-3.200000000000003,3.1999999999999957,-0.583999999999989,-0.3819999999999999,2.2760000000000034,-9.299999999999997,10.771,-6.199999999999999,1
9,2019,ROUND OF 32,Florida St.,Murray St.,-0.7609000000000066,0.9489999999999981,-8.276700000000005,9.225700000000002,-4.5,0.8999999999999986,3.0999999999999943,7.700000000000003,2.0,0.8000000000000007,0.7000000000000028,3.0999999999999943,-6.200000000000003,-2.1999999999999957,-0.7999999999999972,4.100000000000001,-8.600000000000001,-1.3999999999999986,1.3999999999999986,-3.3999999999999915,3.3999999999999986,2.128,0.43199999999999994,51.664,0.0,20.233,6.4,0
10,2019,ROUND OF 32,Texas Tech,Buffalo,-7.2198999999999955,-2.195999999999998,-8.606300000000005,6.410599999999999,0.30000000000000426,-4.400000000000006,1.2999999999999972,6.100000000000001,2.5999999999999996,2.6000000000000014,-3.0,-1.8999999999999915,-2.8999999999999986,-7.5,3.1999999999999957,0.40000000000000213,-3.700000000000003,8.399999999999999,-8.399999999999999,-3.6000000000000014,3.6000000000000014,-0.5759999999999934,-0.44599999999999973,39.801,4.0,12.68,1.2999999999999998,0
11,2019,ROUND OF 32,Michigan,Florida,1.7354000000000056,5.297000000000011,-5.813999999999993,11.1113,2.200000000000003,-4.299999999999997,-3.3999999999999986,-8.700000000000003,-4.5,-4.300000000000001,-6.600000000000001,6.200000000000003,2.0,-4.100000000000001,1.5,-3.1000000000000014,3.1000000000000014,3.1999999999999957,-3.1999999999999957,8.900000000000006,-8.899999999999999,1.490000000000009,0.030000000000000027,0.5829999999999984,-2.0,-1.679000000000002,8.6,0
8,2019,ROUND OF 32,UCF,Duke,-7.427199999999999,-9.774000000000001,7.642400000000009,-17.4164,-0.6999999999999957,0.8999999999999986,11.799999999999997,5.600000000000001,-0.1999999999999993,-1.5,-6.5,0.20000000000000284,-5.799999999999997,-0.29999999999999716,5.199999999999999,2.0,1.5,1.5,-1.5,-3.5999999999999943,3.5999999999999943,2.916000000000011,1.5959999999999999,-59.956999999999994,-4.5,-14.668,-9.0,1
9,2019,ROUND OF 32,Virginia Tech,Liberty,1.4746000000000024,7.868000000000009,-5.7801000000000045,13.6481,0.29999999999999716,0.19999999999999574,5.399999999999999,-6.0,0.3000000000000007,0.8999999999999986,4.100000000000001,-0.9000000000000057,-2.6999999999999957,-0.3999999999999986,2.799999999999997,0.30000000000000426,6.100000000000001,-3.0,3.0,-13.0,13.0,1.149000000000001,0.06499999999999995,66.09100000000001,-2.1000000000000085,19.421,5.4,0
10,2019,ROUND OF 32,LSU,Maryland,4.23769999999999,4.665000000000006,3.6766999999999967,0.9879999999999995,-0.19999999999999574,4.200000000000003,4.800000000000004,7.600000000000001,-1.6000000000000014,6.399999999999999,3.3999999999999986,-5.700000000000003,2.1000000000000014,5.0,-3.0,2.1000000000000014,-6.299999999999997,2.700000000000003,-2.700000000000003,0.29999999999999716,-0.29999999999999716,-0.5289999999999964,0.41000000000000014,-12.535999999999987,0.6000000000000085,-3.0150000000000006,3.0999999999999996,0
11,2019,ROUND OF 32,Michigan St.,Minnesota,-0.04740000000001032,11.057999999999993,-5.845699999999994,16.903200000000002,7.5,-5.399999999999999,-7.0,-0.6000000000000014,1.0999999999999979,-1.700000000000001,2.200000000000003,1.2999999999999972,6.399999999999999,-7.0,6.299999999999997,-2.099999999999998,8.0,-9.0,8.999999999999996,-3.299999999999997,3.299999999999997,-1.1940000000000026,0.06800000000000006,-1.465999999999994,7.099999999999994,2.2070000000000007,7.8999999999999995,0
0,2019,ROUND OF 64,Iona,North Carolina,-3.7704000000000093,-13.358000000000004,18.89200000000001,-32.24928,0.10000000000000142,4.0,6.200000000000003,-0.09999999999999787,0.1999999999999993,0.10000000000000142,-8.900000000000002,-6.8999999999999915,1.3999999999999986,2.700000000000003,-1.3999999999999986,3.8999999999999986,-10.899999999999999,-7.699999999999996,7.700000000000003,-0.3999999999999986,0.3999999999999986,-0.492999999999995,0.2530000000000001,-69.27499999999999,-0.10000000000000853,-27.612000000000002,-20.2,1
1,2019,ROUND OF 64,Abilene Christian,Kentucky,0.17549999999999955,-14.597999999999999,10.729600000000005,-25.32704,-0.8999999999999986,2.6000000000000014,-8.0,11.299999999999997,-1.1000000000000014,5.0,-8.900000000000002,-2.0,-2.9000000000000057,5.600000000000001,1.8999999999999986,-1.5,5.5,-4.400000000000006,4.400000000000002,4.8999999999999915,-4.899999999999999,-1.7720000000000056,1.452,-93.601,-1.7000000000000028,-25.717,-11.3,1
2,2019,ROUND OF 64,Georgia St.,Houston,3.7120000000000033,-6.231999999999999,10.595600000000005,-16.827530000000003,2.299999999999997,7.700000000000003,3.8000000000000043,-6.300000000000001,-0.1999999999999993,2.900000000000002,-11.400000000000002,-7.3999999999999915,1.0,7.399999999999999,2.5,5.399999999999999,-9.799999999999997,-0.8000000000000043,0.8000000000000043,-4.600000000000001,4.600000000000001,-0.8979999999999961,0.3820000000000001,4.361000000000004,-4.6000000000000085,-5.898999999999999,-9.0,1
3,2019,ROUND OF 64,Northeastern,Kansas,-3.9061999999999983,-1.2809999999999917,10.677400000000006,-11.958250000000001,4.900000000000006,4.0,1.3999999999999986,0.3000000000000007,-2.0,-1.8000000000000007,-7.0,4.0,4.199999999999996,6.600000000000001,3.799999999999997,0.0,5.900000000000006,-11.299999999999997,11.299999999999997,5.499999999999993,-5.5,-0.2950000000000017,1.0310000000000001,-83.587,5.3999999999999915,-23.915000000000003,-10.9,1
4,2019,ROUND OF 64,New Mexico St.,Auburn,-1.9501999999999953,-6.965999999999994,2.7776000000000067,-9.743700000000002,-0.20000000000000284,-3.0999999999999943,3.1000000000000014,-4.200000000000003,0.1999999999999993,-6.0,4.299999999999997,10.200000000000003,5.100000000000001,-2.5,-3.8999999999999986,-2.3000000000000043,-0.29999999999999716,3.3999999999999986,-3.3999999999999986,5.200000000000003,-5.200000000000003,-0.8169999999999931,-0.17399999999999993,-43.948,-4.299999999999997,-21.364000000000004,-4.5,1
5,2019,ROUND OF 64,Ohio St.,Iowa St.,-1.9148999999999887,-9.724000000000004,-2.955600000000004,-6.769100000000002,-4.399999999999999,-0.29999999999999716,3.6999999999999993,8.2,2.5,-0.40000000000000213,-0.8000000000000007,3.9000000000000057,-5.100000000000001,0.29999999999999716,-2.200000000000003,-0.7999999999999972,4.5,-0.10000000000000142,0.10000000000000142,1.8999999999999986,-1.8999999999999986,-0.1360000000000099,-0.025000000000000133,0.4029999999999987,0.20000000000000284,0.4759999999999991,-3.4,0
6,2019,ROUND OF 64,Seton Hall,Wofford,3.2871999999999986,-9.054000000000002,-1.2460999999999984,-7.807400000000001,-7.899999999999999,-0.9000000000000057,7.099999999999998,0.8000000000000007,1.3000000000000007,0.6999999999999993,-2.9999999999999964,-4.800000000000011,-3.5,-2.1999999999999957,-9.200000000000003,0.8999999999999986,1.5999999999999943,7.100000000000001,-7.100000000000001,0.4000000000000057,-0.4000000000000057,0.8419999999999987,-0.27100000000000013,53.282999999999994,0.29999999999999716,7.821999999999999,-4.5,1
7,2019,ROUND OF 64,Washington,Utah St.,-1.9373999999999967,-5.98599999999999,-2.7333,-3.252900000000002,-2.1999999999999957,1.0999999999999943,-1.6000000000000014,0.3999999999999986,1.9000000000000021,6.800000000000001,-2.099999999999998,-12.200000000000003,-2.4000000000000057,3.8999999999999986,-1.1000000000000014,-1.6999999999999957,-14.299999999999997,-1.7999999999999972,1.7999999999999972,4.800000000000004,-4.800000000000004,-0.5460000000000065,0.8329999999999997,64.476,-5.3999999999999915,6.587999999999997,1.0999999999999996,0
0,2019,ROUND OF 64,Gardner Webb,Virginia,7.821800000000003,-16.096000000000004,20.301699999999997,-36.39872,-0.9000000000000057,6.700000000000003,8.900000000000002,-0.1999999999999993,2.1000000000000014,0.3000000000000007,-7.399999999999999,-5.099999999999994,1.5999999999999943,4.399999999999999,-3.1999999999999957,6.599999999999998,-4.800000000000004,1.4000000000000057,-1.4000000000000057,-4.100000000000001,4.100000000000001,-3.6199999999999903,0.17799999999999994,-73.181,-3.0,-20.222,-16.0,1
1,2019,ROUND OF 64,Colgate,Tennessee,-1.3541000000000025,-12.441000000000003,10.252300000000005,-22.6933,0.6000000000000014,3.200000000000003,-4.5,-5.799999999999997,3.4000000000000004,-0.1999999999999993,-1.3000000000000007,3.3999999999999915,-1.8000000000000043,5.799999999999997,2.8999999999999986,-0.5,-3.0,-9.200000000000003,9.2,-1.1000000000000014,1.1000000000000014,0.7139999999999986,-0.6059999999999999,-44.849000000000004,-2.4000000000000057,-22.741999999999997,-13.9,1
2,2019,ROUND OF 64,Old Dominion,Purdue,-1.3371000000000066,-19.164,1.3086000000000126,-20.47267,-5.0,-3.8999999999999986,0.10000000000000142,-0.30000000000000426,1.9999999999999982,-0.8999999999999986,-2.700000000000003,1.7999999999999972,-6.600000000000001,-4.5,-1.1000000000000014,-1.8999999999999986,0.10000000000000142,7.200000000000003,-7.200000000000003,2.8999999999999986,-2.8999999999999986,-1.2139999999999986,0.19900000000000007,-22.200000000000003,-7.200000000000003,-23.779,-7.699999999999999,1
3,2019,ROUND OF 64,UC Irvine,Kansas St.,2.0423999999999936,-1.3539999999999992,9.406300000000002,-10.76033,1.8999999999999986,-4.399999999999999,-2.099999999999998,3.299999999999997,-0.29999999999999716,-6.199999999999999,5.5,-0.8000000000000114,1.2999999999999972,-8.399999999999999,2.3999999999999986,2.099999999999998,-9.100000000000001,6.200000000000003,-6.200000000000003,10.099999999999994,-10.099999999999994,0.9710000000000036,-0.02200000000000024,-29.356,3.5999999999999943,-21.598000000000003,-5.699999999999999,0
4,2019,ROUND OF 64,Oregon,Wisconsin,0.455600000000004,-3.1089999999999947,5.414100000000005,-8.5229,0.20000000000000284,2.0,2.8000000000000007,9.399999999999999,3.4000000000000004,3.8000000000000007,5.699999999999999,-1.5999999999999943,2.1000000000000014,5.299999999999997,-2.3000000000000043,-1.8000000000000007,3.3000000000000043,-5.200000000000003,5.199999999999996,-10.100000000000009,10.100000000000001,0.25,-0.603,20.449999999999996,7.0,-15.597999999999999,-7.2,0
5,2019,ROUND OF 64,Saint Mary's,Villanova,-0.9633000000000038,-2.3389999999999986,-1.2755999999999972,-1.0639000000000003,0.6000000000000014,-1.2999999999999972,-5.599999999999998,0.7999999999999972,-0.6999999999999993,-1.7000000000000028,0.5,4.099999999999994,-1.3999999999999986,-0.6000000000000014,2.5,-1.6999999999999993,-19.800000000000004,18.5,-18.5,7.8999999999999915,-7.899999999999999,0.7909999999999968,-0.246,-41.22699999999999,1.7999999999999972,-3.0010000000000012,-4.3,1
6,2019,ROUND OF 64,Iowa,Cincinnati,6.172199999999997,5.596999999999994,6.691999999999993,-1.095399999999998,3.6000000000000014,3.5,4.199999999999996,-1.6999999999999993,1.0999999999999979,-2.3999999999999986,-7.700000000000003,0.4000000000000057,4.200000000000003,8.699999999999996,1.1000000000000014,-2.5,6.0,-5.900000000000006,5.899999999999999,1.3999999999999986,-1.3999999999999986,0.7720000000000056,-0.387,4.013999999999996,3.5999999999999943,7.332000000000001,-2.7,0
7,2019,ROUND OF 64,Oklahoma,Mississippi,0.3462000000000103,-3.378,-3.8299999999999983,0.4513999999999996,-2.799999999999997,-3.5,-0.3000000000000007,-9.100000000000001,-0.8000000000000007,-3.5,-4.199999999999999,1.5999999999999943,-3.0,-2.799999999999997,-1.5999999999999943,-3.9000000000000057,-5.300000000000004,6.299999999999997,-6.299999999999997,-6.099999999999994,6.100000000000001,0.1909999999999883,0.45599999999999996,9.388000000000005,-9.200000000000003,6.549000000000003,1.5,0
0,2019,ROUND OF 64,Fairleigh Dickinson,Gonzaga,-2.994500000000002,-18.941000000000003,18.096000000000004,-37.0374,-5.100000000000001,7.299999999999997,-0.5,5.099999999999998,4.899999999999999,1.5,-1.2000000000000028,-6.0,-11.099999999999994,8.5,3.8999999999999986,3.3999999999999986,-2.6999999999999957,0.29999999999999716,-0.29999999999999716,-3.9000000000000057,3.8999999999999986,-0.796999999999997,-0.09799999999999986,-55.272999999999996,-2.4000000000000057,-14.216000000000001,-16.299999999999997,1
1,2019,ROUND OF 64,Montana,Michigan,2.1239999999999952,-8.156000000000006,17.73299999999999,-25.888289999999998,4.600000000000001,5.899999999999999,5.0,12.100000000000001,3.8999999999999986,1.0,3.1999999999999993,0.5,4.400000000000006,4.5,3.299999999999997,5.700000000000003,-2.1000000000000014,1.9000000000000057,-1.9000000000000057,-7.1000000000000085,7.100000000000001,-2.171999999999997,0.9809999999999999,-61.17400000000001,-0.20000000000000284,-23.247999999999998,-12.2,1
2,2019,ROUND OF 64,Northern Kentucky,Texas Tech,1.377600000000001,-3.459000000000003,16.729200000000006,-20.18842,1.2999999999999972,6.100000000000001,2.0,-2.3999999999999986,-0.5999999999999979,-4.5,2.099999999999998,2.0999999999999943,2.3999999999999986,8.200000000000003,-0.3999999999999986,1.7999999999999972,10.800000000000004,-6.0,6.0,0.5,-0.5,-0.26400000000001,-0.254,-42.594,-5.799999999999997,-17.729999999999997,-9.0,1
3,2019,ROUND OF 64,Vermont,Florida St.,-2.9288999999999987,-5.037999999999997,8.799300000000002,-13.836760000000002,1.6999999999999957,1.7000000000000028,0.0,-9.900000000000002,-2.599999999999998,-0.9000000000000021,-5.600000000000001,5.1000000000000085,1.0,0.29999999999999716,1.6999999999999957,2.6999999999999957,-3.5,-2.1000000000000014,2.1000000000000014,0.5999999999999943,-0.5999999999999943,-3.4279999999999973,-0.488,-52.127,1.2000000000000028,-21.47,-8.5,1
4,2019,ROUND OF 64,Murray St.,Marquette,0.4277000000000015,-2.112000000000009,2.976600000000005,-5.089,1.1000000000000014,0.5,-2.6999999999999957,-7.300000000000004,-2.3000000000000007,2.8999999999999986,3.299999999999997,-3.799999999999997,6.700000000000003,3.6000000000000014,-4.899999999999999,-3.3999999999999986,6.600000000000001,4.800000000000004,-4.800000000000004,0.29999999999999716,-0.30000000000000426,-0.9819999999999993,-0.038999999999999924,-63.410000000000004,-1.8000000000000114,-12.259,-1.4999999999999998,0
5,2019,ROUND OF 64,Arizona St.,Buffalo,-3.268500000000003,-5.116,4.011499999999998,-9.1279,-2.6000000000000014,1.3999999999999986,11.399999999999999,7.100000000000001,2.9000000000000004,-1.5,0.8999999999999986,0.29999999999999716,-5.199999999999996,-1.5999999999999943,0.5,3.900000000000002,-3.8999999999999986,8.199999999999996,-8.199999999999996,-7.399999999999999,7.399999999999999,0.5319999999999965,-0.9879999999999998,63.68299999999999,-1.7000000000000028,4.237000000000002,-5.5,1
6,2019,ROUND OF 64,Florida,Nevada,-6.524300000000004,-3.781000000000006,-3.1821000000000055,-0.5990000000000002,-4.200000000000003,0.7999999999999972,-10.300000000000004,6.0,3.5999999999999996,3.400000000000002,4.600000000000001,-7.0,-5.300000000000004,2.6000000000000014,-1.6000000000000014,-1.3999999999999986,-2.8999999999999986,-0.6000000000000014,0.6000000000000014,2.0,-2.0,-1.1020000000000039,-1.3060000000000003,44.435,1.0,19.155,-3.4999999999999996,0
7,2019,ROUND OF 64,Baylor,Syracuse,-0.8118000000000052,3.304000000000002,4.3104999999999905,-1.0065000000000008,1.3999999999999986,1.1000000000000014,-4.199999999999996,1.7000000000000028,1.5,-4.699999999999999,8.0,4.5,1.3999999999999986,0.6000000000000014,1.0,1.8000000000000043,4.0,2.3999999999999986,-2.3999999999999986,9.800000000000004,-9.800000000000004,-2.3189999999999884,-0.17499999999999982,-16.056999999999995,-0.6999999999999886,2.043000000000003,0.4,0
0,2019,ROUND OF 64,North Dakota St.,Duke,-7.425600000000003,-13.531999999999996,21.659900000000007,-35.19105,0.3999999999999986,9.0,-2.5,2.1999999999999993,-1.8999999999999986,-5.200000000000001,-15.400000000000002,4.299999999999997,-5.899999999999999,8.0,6.599999999999998,7.300000000000001,-6.100000000000001,-10.600000000000001,10.600000000000001,-1.0,1.0,-1.306999999999988,0.6679999999999999,-88.731,7.5,-22.772,-19.6,1
1,2019,ROUND OF 64,Bradley,Michigan St.,-2.340299999999999,-20.837000000000003,10.882099999999994,-31.718980000000002,-6.099999999999994,3.8999999999999986,1.2999999999999972,7.599999999999998,0.1999999999999993,3.700000000000001,-7.0,0.09999999999999432,-8.099999999999994,5.100000000000001,-1.6000000000000014,1.1999999999999993,-16.0,2.5999999999999943,-2.5999999999999943,-2.6000000000000014,2.6000000000000014,0.30100000000000193,0.2290000000000001,-66.468,-5.799999999999997,-25.317,-18.2,1
2,2019,ROUND OF 64,Yale,LSU,0.8295999999999992,-6.783000000000001,5.595399999999998,-12.378669999999998,4.399999999999999,-3.0,-7.200000000000003,-3.6000000000000014,-0.09999999999999787,-5.5,-10.999999999999996,6.0,2.700000000000003,-2.200000000000003,5.100000000000001,-2.900000000000002,10.699999999999996,-0.29999999999999716,0.30000000000000426,0.8999999999999986,-0.8999999999999986,-0.21800000000000352,1.011,-51.17,-2.1000000000000085,-15.493,-8.0,1
